label,message
1,freemsgfeelin kinda lnly hope u like 2 keep company jst got cam moby wanna c pictxt reply date 82242 msg150p 2rcv hlp 08712317606 stop 82242
0,heygreat dealfarm tour 9am 5pm 95pax 50 deposit 16 may
0,cant pick phone right pls send message
1,1 nokia tone 4 ur mob every week txt nok 87021 1st tone free get txtin tell ur friends 150ptone 16 reply hl 4info
0,jus finished avatar nigro
0,pls give food preferably pap slowly loads sugar take hour give water slowly
0,challenge know
0,thanx birthday already
0,great princess thinking
1,tbspersolvo chasing us since sept for38 definitely paying thanks information ignore kath manchester
1,free entry 2 wkly comp win fa cup final tkts 21st may 2005 text fa 87121 receive entry questionstd txt ratetcs apply 08452810075over18s
1,free2day sexy st georges day pic jordantxt pic 89080 dont miss every wk saucy celeb4 pics c pocketbabecouk 0870241182716 3wk
0,yeah theres barely enough room two us x many fucking shoes sorry man see later
0,really crashed cuddled sofa
0,si think waste rr
0,want go
0,pls confirm time collect cheque
0,real tho sucks cant even cook whole electricity im hungry
0,please tell car keys purse
0,meant middle left right
0,got looks scrumptious daddy wants eat night long
0,wow never realized embarassed accomodations thought liked since best could always seemed happy cave im sorry didnt dont give im sorry offered im sorry room embarassing
0,hope alright babe worry might felt bit desparate learned job fake waiting come back love
0,yeah thats thought lemme know anythings goin later
0,oh fine ill tonight
0,ive told ive returned order
0,dun wear jeans lor
0,carlos pick ill swing usf little bit
1,25p 4 alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity
1,valued customer pleased advise following recent review mob awarded 1500 bonus prize call 09066364589
0,oh ki think wi nz players unsold
1,auction round 4 highest bid 54 next maximum bid 71 bid send bids e g 10 bid 10 83383 good luck
0,dude go sup
0,mmmm fuck fair know weaknesses grins pushes knees exposes belly pulls head dont forget know wicked smile
0,im gonna home soon dont want talk stuff anymore tonight k ive cried enough today
0,pic please resend
1,09066362231 urgent mobile 07xxxxxxxxx 2000 bonus caller prize 020603 2nd attempt reach call 09066362231 asap
0,dled 3d imp
1,want new nokia 3510i colour phone delivered tomorrow 200 free minutes mobile 100 free text free camcorder reply call 8000930705
1,contacted dating service someone know find call mobile landline 09064017305 pobox75ldns7
0,hmmm imagine youve come home rub feet make dinner help get ready date sure ready kind life
0,ya knw u vl givits ok thanks kanoanyway enjoy wit ur family wit 1st salary
0,big chic common declare
0,good morning plz call sir
0,watching cartoon listening music amp eve go temple amp church u
1,urgent mobile 077xxx 2000 bonus caller prize 020603 2nd attempt reach call 09066362206 asap box97n7qp 150ppm
0,thats bit weird even supposed happening good idea sure pub
0,home watching tv lor
0,yes see ya dot
0,yes im small kid boost secret energy
0,sry dajst nw came home
0,well im computerless time make oreo truffles
0,hope arnt pissed id would really like see tomorrow love xxxxxxxxxxxxxx
0,much blackberry bold2 nigeria
0,god asked forgiveness little child gave lovely reply wonderful fruit tree gives hurt stone good night
0,im coming home 4 dinner
0,2 celebrate bday else
0,k jason says hes gonna around ill around ltgt
0,lmao fun
0,thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy
0,dont show far put new pictures facebook
0,saw ron burgundy captaining party boat yeah
0,come mu sorting narcotics situation
0,although told u dat im baig face watches really like e watch u gave cos fr u thanx 4 everything dat uve done today im touched
0,noe la u wana pei bf oso rite k lor days den
0,take care sleep wellyou need learn change lifeyou need get convinced thati wait conversations usget convinced timeyour family many sensesrespect overemphasiseor u role life
1,congratulations ur awarded either 500 cd gift vouchers free entry 2 100 weekly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16
0,funeral home audrey dad
0,u missed u havent 2 much bit bored holiday want 2 go bak 2 college sad isnt itxx
0,im class get text
0,cant talk nowi call candont keep calling
0,girl stay bed girl doesnt need recovery time id rather pass fun cooped bed
0,cute thought friendship necessary share every secret ur close frnd watever u shared true
1,hi customer loyalty offerthe new nokia6650 mobile 10 txtauction txt word start 81151 get 4tctxt tc 150pmtmsg
0,garage keys arent bookshelf
0,reach 9 telling dont know
0,howz painhope u r fine
1,urgent trying contact last weekends draw shows u 1000 prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm
0,yo gonna still stock tomorrowtoday im trying get dubsack
0,way ur home
0,dont talk ever ok word
1,hot n horny willing live local text reply hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 reply stop end
0,could kiss feel next
0,anything lor u decide
0,im glad following dreams
0,tonight yeah id
0,arent next ltgt hours imma flip shit
0,nice day impressively sensible went home early feel fine boring whens cant remember
0,hi love goes day fuck morning woke dropped cell way stairs seems alright phews miss
0,flippin shit yet
0,thanx4 today cer nice 2 catch ave 2 find time often oh well take care c u soonc
1,get garden ready summer free selection summer bulbs seeds worth 3350 scotsman saturday stop go2 notxtcouk
1,07801543489 guaranteed latests nokia phone 40gb ipod mp3 player 500 prize txt wordcollect no83355 tcllc nyusa 150pmt msgrcvd18
0,aight time want come
0,time think youll need know near campus
0,madamregret disturbancemight receive reference check dlf premaricakindly informedrgdsrakheshkerala
0,hey inconvenient sis huh
0,men always needs beautiful intelligent caring loving adjustable cooperative wife law allows one wife
0,hmm bits pieces lol sighs
1,urgent mobile awarded 2000 bonus caller prize 10803 2nd attempt contact call 08714719523 box95qu bt national rate
0,wuld without baby thought alone mite break dont wanna go crazy everyboy needs lady xxxxxxxx
0,u really pig leh sleep much dad wake 10 smth 2 eat lunch today
0,yup thk r e teacher said make face look longer darren ask 2 cut short
0,truekdo u knw dis ltgt
0,yup lunch buffet u eat already
0,hidid asked waheeda fathima leave
0,make time tonight whenever cool text whenever youre around
0,ok lor anyway thk cant get tickets cos like quite late already u wan 2 go look 4 ur frens darren wif
0,hmmmkbut want change field quickly dai wanna get system administrator network administrator
0,dont run away frm u walk slowly amp kills u dont care enough stop
0,didnt get hep b immunisation nigeria
0,parents kidz friends n colleagues screaming surprise waiting sofa naked
0,also fuck family going rhode island wherever fuck leaving alone week new bong gt
1,stop club tones replying stop mix see mytonecomenjoy html terms club tones cost gbp450week mfl po box 1146 mk45 2wt 23
0,nothing splwat abt u whr ru
0,first time everything
0,oic better quickly go bathe n settle
0,b late love mum
0,gentle baby soon taking ltgt inches deep inside tight pussy
0,come around ltdecimalgt pm vikkyim otside nw il come tht time
0,aight ive set free think could text blakes address occurs im quite sure im thought
0,sleepingand surfing
0,sounds great home
0,langport sorry ill probably bed 9pm sucks ill xmas go2sri lanka
0,might ax well im
0,aight call youre close
0,heard week
0,wats da model num ur phone
0,cool text youre parked
0,see half hour
0,wishing wonderful week
0,yes watching footie worried going blow phil neville
0,guy bitching acted like id interested buying something else next week gave us free
0,ok
0,sorry lot friendofafriend stuff im talk actual guy wants buy
0,single line big meaning miss anything 4 ur best life dont miss ur best life anything gud nyt
1,claire havin borin time alone u wanna cum 2nite chat 09099725823 hope 2 c u luv claire xx calls1minmoremobsemspobox45po139wa
0,sir need axis bank account bank address
0,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
0,born god said oh another idiot born god said oh competition knew one day two become freinds forever
0,sent de webadres geting salary slip
0,world suffers lot violence bad people silence good people gud night
0,never try alone take weight tear comes ur heart falls ur eyes always remember stupid friend share bslvyl
0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
0,kkare college
0,gonna pick 1 burger way home cant even move pain killing
0,hope great new semester wish best made greatness
0,cant pick phone right pls send message
0,hope know im still mad
0,yup ok thanx
0,ok ur typical reply
0,almost see u sec
0,wish dont think gonna snow much flurries usually get melt hit ground eek havent snow since ltgt even born
0,got ur mail dileepthank muchand look forward lots supportvery less contacts hereremember one venugopal mentionedtomorrow latei shall try come till theregoodnight dear
0,monday next week give full gist
0,dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
1,hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk
0,guys leaving
0,ltgt w jetton ave forgot
0,ok lar u sleep early nite
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
0,doubt could handle 5 times per night case
0,hello handsome finding job lazy working towards getting back net mummy wheres boytoy miss
0,k need login anything
0,nothing got msg frm tht unknown
0,probably im almost gas get cash tomorrow
0,ummmawill call check inour life begin qatar pls pray hard
0,cool want go kappa meet outside mu
0,messages phone im holding
0,says hi get ass back south tampa preferably kegger
0,hi spoke maneesha v wed like know satisfied experience reply toll free yes
0,thats ok popped ask bout something said youd around tonght wen girl comes
0,u wan 2 come dinner tonight
0,much got cleaning
0,meeting u work tel shall work tomorrow
0,babe talking think good boy missing love
0,still game
0,mostly sports typelyk footblcrckt
0,pls help tell ashley cant find number oh
0,test earlier appreciate call tomorrow
0,tell whos pls
0,ok tell stay yeah tough optimistic things improve month
0,neva mind ok
0,youll never believe actually got taunton wow
1,mobile 10 mths update latest cameravideo phones free keep ur number get extra free minstexts text yes call
1,freemsg claim ur 250 sms messagestext ok 84025 nowuse web2mobile 2 ur mates etc join txt250com 150pwk tc box139 la32wu 16 remove txtx stop
0,motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl
1,gr8 new service live sex video chat mob see sexiest dirtiest girls live ur phone 4 details text horny 89070 cancel send stop 89070
